_meta,end,min_kWh,site,start,_items,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID.1
,,,,,,5bc91212f9af8b0d98ff68d4,39.0,"Thu, 26 Apr 2018 15:46:05 GMT","Fri, 27 Apr 2018 00:06:32 GMT","Thu, 26 Apr 2018 16:55:21 GMT",4.182,2_39_79_377_2018-04-26 15:46:05.101599,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68d5,39.0,"Thu, 26 Apr 2018 15:46:33 GMT","Thu, 26 Apr 2018 22:41:11 GMT","Thu, 26 Apr 2018 17:17:18 GMT",4.846,2_39_91_437_2018-04-26 15:46:32.723647,2.0,CA-317,2-39-91-437,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68d6,39.0,"Thu, 26 Apr 2018 15:47:39 GMT","Thu, 26 Apr 2018 21:46:12 GMT","Thu, 26 Apr 2018 16:40:35 GMT",2.65,2_39_79_383_2018-04-26 15:47:39.378964,2.0,CA-492,2-39-79-383,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68d7,39.0,"Thu, 26 Apr 2018 15:55:18 GMT","Thu, 26 Apr 2018 19:27:14 GMT","Thu, 26 Apr 2018 17:05:02 GMT",2.997,2_39_90_26_2018-04-26 15:55:17.797592,2.0,CA-316,2-39-90-26,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68d8,39.0,"Thu, 26 Apr 2018 15:56:04 GMT","Thu, 26 Apr 2018 18:30:00 GMT","Thu, 26 Apr 2018 16:55:02 GMT",2.68,2_39_78_367_2018-04-26 15:56:03.627143,2.0,CA-494,2-39-78-367,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68d9,39.0,"Thu, 26 Apr 2018 15:57:16 GMT","Fri, 27 Apr 2018 00:33:13 GMT","Thu, 26 Apr 2018 17:59:37 GMT",3.54,2_39_126_20_2018-04-26 15:57:15.957331,2.0,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68da,39.0,"Thu, 26 Apr 2018 15:59:53 GMT","Thu, 26 Apr 2018 23:47:33 GMT","Thu, 26 Apr 2018 16:44:39 GMT",1.916,2_39_89_25_2018-04-26 15:59:52.547723,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68db,39.0,"Thu, 26 Apr 2018 16:01:29 GMT","Fri, 27 Apr 2018 00:01:37 GMT","Thu, 26 Apr 2018 17:33:17 GMT",2.757,2_39_78_361_2018-04-26 16:01:29.497269,2.0,CA-493,2-39-78-361,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68dc,39.0,"Thu, 26 Apr 2018 16:01:58 GMT","Thu, 26 Apr 2018 19:20:15 GMT","Thu, 26 Apr 2018 19:20:10 GMT",10.248,2_39_123_23_2018-04-26 16:01:58.184015,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68dd,39.0,"Thu, 26 Apr 2018 16:07:42 GMT","Fri, 27 Apr 2018 00:44:12 GMT","Fri, 27 Apr 2018 00:28:37 GMT",14.0,2_39_125_21_2018-04-26 16:07:42.331384,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68de,39.0,"Thu, 26 Apr 2018 16:09:35 GMT","Thu, 26 Apr 2018 23:56:57 GMT","Thu, 26 Apr 2018 23:49:35 GMT",14.01,2_39_124_22_2018-04-26 16:09:34.799033,2.0,CA-312,2-39-124-22,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68df,39.0,"Thu, 26 Apr 2018 16:20:52 GMT","Thu, 26 Apr 2018 18:24:32 GMT","Thu, 26 Apr 2018 18:24:24 GMT",6.709,2_39_128_18_2018-04-26 16:20:51.916248,2.0,CA-308,2-39-128-18,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e0,39.0,"Thu, 26 Apr 2018 16:21:31 GMT","Fri, 27 Apr 2018 03:18:49 GMT","Fri, 27 Apr 2018 03:18:29 GMT",25.981,2_39_88_24_2018-04-26 16:21:30.898949,2.0,CA-314,2-39-88-24,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e1,39.0,"Thu, 26 Apr 2018 16:38:47 GMT","Fri, 27 Apr 2018 00:49:04 GMT","Thu, 26 Apr 2018 18:37:00 GMT",4.263,2_39_90_440_2018-04-26 16:38:46.876156,2.0,CA-500,2-39-90-440,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e2,39.0,"Thu, 26 Apr 2018 16:41:12 GMT","Thu, 26 Apr 2018 19:26:19 GMT","Thu, 26 Apr 2018 19:26:14 GMT",5.723,2_39_91_441_2018-04-26 16:41:11.622709,2.0,CA-499,2-39-91-441,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e3,39.0,"Thu, 26 Apr 2018 16:53:04 GMT","Fri, 27 Apr 2018 01:26:00 GMT","Thu, 26 Apr 2018 18:25:40 GMT",4.384,2_39_92_442_2018-04-26 16:53:04.473197,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e4,39.0,"Thu, 26 Apr 2018 16:58:21 GMT","Fri, 27 Apr 2018 00:22:16 GMT","Fri, 27 Apr 2018 00:22:10 GMT",9.914,2_39_78_364_2018-04-26 16:58:20.585146,2.0,CA-495,2-39-78-364,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e5,39.0,"Thu, 26 Apr 2018 17:08:18 GMT","Fri, 27 Apr 2018 00:56:01 GMT","Fri, 27 Apr 2018 00:56:59 GMT",10.411,2_39_78_362_2018-04-26 17:08:18.246027,2.0,CA-496,2-39-78-362,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e6,39.0,"Thu, 26 Apr 2018 17:11:27 GMT","Fri, 27 Apr 2018 00:22:10 GMT","Thu, 26 Apr 2018 20:40:26 GMT",9.026,2_39_79_378_2018-04-26 17:11:27.137449,2.0,CA-326,2-39-79-378,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e7,39.0,"Thu, 26 Apr 2018 17:15:26 GMT","Fri, 27 Apr 2018 01:21:54 GMT","Thu, 26 Apr 2018 21:23:13 GMT",14.422,2_39_95_444_2018-04-26 17:15:25.771871,2.0,CA-497,2-39-95-444,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e8,39.0,"Thu, 26 Apr 2018 17:26:50 GMT","Fri, 27 Apr 2018 01:10:34 GMT","Thu, 26 Apr 2018 20:43:34 GMT",18.861,2_39_89_439_2018-04-26 17:26:50.303622,2.0,CA-501,2-39-89-439,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68e9,39.0,"Thu, 26 Apr 2018 17:39:42 GMT","Fri, 27 Apr 2018 00:37:11 GMT","Thu, 26 Apr 2018 19:07:32 GMT",5.728,2_39_123_557_2018-04-26 17:39:41.691514,2.0,CA-503,2-39-123-557,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68ea,39.0,"Thu, 26 Apr 2018 18:43:12 GMT","Thu, 26 Apr 2018 23:33:27 GMT","Thu, 26 Apr 2018 19:51:48 GMT",2.528,2_39_78_367_2018-04-26 18:43:12.499350,2.0,CA-494,2-39-78-367,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68eb,39.0,"Thu, 26 Apr 2018 19:38:28 GMT","Fri, 27 Apr 2018 02:43:36 GMT","Fri, 27 Apr 2018 00:01:06 GMT",2.628,2_39_91_441_2018-04-26 19:38:27.747784,2.0,CA-499,2-39-91-441,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68ec,39.0,"Thu, 26 Apr 2018 20:17:40 GMT","Thu, 26 Apr 2018 23:38:34 GMT","Thu, 26 Apr 2018 20:52:09 GMT",1.306,2_39_78_366_2018-04-26 20:17:40.431300,2.0,CA-323,2-39-78-366,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68ed,39.0,"Thu, 26 Apr 2018 20:27:49 GMT","Fri, 27 Apr 2018 02:57:22 GMT","Thu, 26 Apr 2018 21:05:07 GMT",1.801,2_39_131_30_2018-04-26 20:27:49.123093,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68ee,39.0,"Thu, 26 Apr 2018 21:02:30 GMT","Fri, 27 Apr 2018 00:20:54 GMT","Thu, 26 Apr 2018 22:51:42 GMT",5.576,2_39_128_18_2018-04-26 21:02:29.696365,2.0,CA-308,2-39-128-18,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68ef,39.0,"Thu, 26 Apr 2018 21:18:45 GMT","Fri, 27 Apr 2018 02:52:20 GMT","Fri, 27 Apr 2018 01:09:24 GMT",16.0,2_39_78_363_2018-04-26 21:18:44.667990,2.0,CA-320,2-39-78-363,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f0,39.0,"Thu, 26 Apr 2018 23:04:49 GMT","Thu, 26 Apr 2018 23:47:16 GMT","Thu, 26 Apr 2018 23:32:07 GMT",0.852,2_39_91_437_2018-04-26 23:04:48.644211,2.0,CA-317,2-39-91-437,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f1,39.0,"Fri, 27 Apr 2018 01:17:43 GMT","Fri, 27 Apr 2018 01:51:04 GMT","Fri, 27 Apr 2018 01:51:00 GMT",1.829,2_39_138_29_2018-04-27 01:17:42.537477,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f2,39.0,"Fri, 27 Apr 2018 01:22:57 GMT","Fri, 27 Apr 2018 17:44:03 GMT","Fri, 27 Apr 2018 17:43:11 GMT",13.927,2_39_125_21_2018-04-27 01:22:56.974212,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f3,39.0,"Fri, 27 Apr 2018 01:40:52 GMT","Fri, 27 Apr 2018 03:53:24 GMT","Fri, 27 Apr 2018 03:53:16 GMT",13.872,2_39_139_28_2018-04-27 01:40:51.744743,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f4,39.0,"Fri, 27 Apr 2018 01:50:34 GMT","Fri, 27 Apr 2018 03:42:49 GMT","Fri, 27 Apr 2018 02:47:02 GMT",5.654,2_39_127_19_2018-04-27 01:50:33.898642,2.0,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f5,39.0,"Fri, 27 Apr 2018 02:04:43 GMT","Fri, 27 Apr 2018 03:47:34 GMT","Fri, 27 Apr 2018 03:24:02 GMT",2.558,2_39_130_31_2018-04-27 02:04:42.603854,2.0,CA-306,2-39-130-31,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f6,39.0,"Fri, 27 Apr 2018 03:10:05 GMT","Fri, 27 Apr 2018 16:49:09 GMT","Fri, 27 Apr 2018 05:09:39 GMT",6.417,2_39_79_379_2018-04-27 03:10:05.502403,2.0,CA-327,2-39-79-379,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f7,39.0,"Fri, 27 Apr 2018 03:29:59 GMT","Fri, 27 Apr 2018 04:19:11 GMT","Fri, 27 Apr 2018 04:19:06 GMT",5.56,2_39_138_29_2018-04-27 03:29:59.143244,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc91212f9af8b0d98ff68f8,39.0,"Fri, 27 Apr 2018 05:06:13 GMT","Fri, 27 Apr 2018 09:54:36 GMT","Fri, 27 Apr 2018 05:25:43 GMT",0.546,2_39_79_380_2018-04-27 05:06:12.776665,2.0,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05ed,39.0,"Fri, 27 Apr 2018 13:16:28 GMT","Sat, 28 Apr 2018 01:10:32 GMT","Sat, 28 Apr 2018 01:10:09 GMT",11.323,2_39_95_27_2018-04-27 13:16:27.810757,2.0,CA-319,2-39-95-27,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05ee,39.0,"Fri, 27 Apr 2018 14:14:39 GMT","Fri, 27 Apr 2018 15:24:24 GMT","Fri, 27 Apr 2018 15:24:19 GMT",3.981,2_39_127_19_2018-04-27 14:14:38.589847,2.0,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05ef,39.0,"Fri, 27 Apr 2018 14:41:42 GMT","Fri, 27 Apr 2018 21:32:39 GMT","Fri, 27 Apr 2018 18:35:58 GMT",17.634,2_39_79_383_2018-04-27 14:41:42.363419,2.0,CA-492,2-39-79-383,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f0,39.0,"Fri, 27 Apr 2018 15:00:26 GMT","Fri, 27 Apr 2018 23:47:28 GMT","Fri, 27 Apr 2018 23:47:24 GMT",7.288,2_39_79_378_2018-04-27 15:00:25.982759,2.0,CA-326,2-39-79-378,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f1,39.0,"Fri, 27 Apr 2018 15:09:06 GMT","Fri, 27 Apr 2018 23:53:35 GMT","Fri, 27 Apr 2018 17:07:50 GMT",6.236,2_39_78_366_2018-04-27 15:09:06.128880,2.0,CA-323,2-39-78-366,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f2,39.0,"Fri, 27 Apr 2018 15:09:39 GMT","Sat, 28 Apr 2018 00:30:52 GMT","Fri, 27 Apr 2018 16:35:56 GMT",9.3,2_39_123_557_2018-04-27 15:09:39.108889,2.0,CA-503,2-39-123-557,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f3,39.0,"Fri, 27 Apr 2018 15:14:35 GMT","Fri, 27 Apr 2018 23:38:56 GMT","Fri, 27 Apr 2018 16:12:35 GMT",2.945,2_39_79_377_2018-04-27 15:14:35.457339,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f4,39.0,"Fri, 27 Apr 2018 15:15:12 GMT","Fri, 27 Apr 2018 19:19:08 GMT","Fri, 27 Apr 2018 17:11:23 GMT",4.85,2_39_139_28_2018-04-27 15:15:12.301045,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f5,39.0,"Fri, 27 Apr 2018 15:16:03 GMT","Fri, 27 Apr 2018 21:51:08 GMT","Fri, 27 Apr 2018 20:11:20 GMT",10.978,2_39_131_30_2018-04-27 15:16:02.742679,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f6,39.0,"Fri, 27 Apr 2018 15:19:27 GMT","Fri, 27 Apr 2018 16:44:50 GMT","Fri, 27 Apr 2018 16:28:32 GMT",3.846,2_39_79_380_2018-04-27 15:19:26.888099,2.0,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f7,39.0,"Fri, 27 Apr 2018 15:27:27 GMT","Sat, 28 Apr 2018 02:04:59 GMT","Fri, 27 Apr 2018 19:45:29 GMT",19.124,2_39_91_441_2018-04-27 15:27:26.624807,2.0,CA-499,2-39-91-441,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f8,39.0,"Fri, 27 Apr 2018 15:31:38 GMT","Fri, 27 Apr 2018 23:51:59 GMT","Fri, 27 Apr 2018 16:39:35 GMT",3.259,2_39_78_367_2018-04-27 15:31:37.615451,2.0,CA-494,2-39-78-367,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05f9,39.0,"Fri, 27 Apr 2018 15:42:36 GMT","Fri, 27 Apr 2018 20:42:01 GMT","Fri, 27 Apr 2018 20:35:54 GMT",13.972,2_39_126_20_2018-04-27 15:42:36.345767,2.0,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05fa,39.0,"Fri, 27 Apr 2018 16:19:01 GMT","Fri, 27 Apr 2018 22:22:22 GMT","Fri, 27 Apr 2018 21:26:10 GMT",16.95,2_39_78_361_2018-04-27 16:19:00.821882,2.0,CA-493,2-39-78-361,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05fb,39.0,"Fri, 27 Apr 2018 16:25:09 GMT","Fri, 27 Apr 2018 19:19:59 GMT","Fri, 27 Apr 2018 19:19:55 GMT",6.444,2_39_123_23_2018-04-27 16:25:09.116295,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05fc,39.0,"Fri, 27 Apr 2018 16:27:57 GMT","Sat, 28 Apr 2018 01:29:56 GMT","Fri, 27 Apr 2018 18:26:41 GMT",9.064,2_39_88_24_2018-04-27 16:27:56.738325,2.0,CA-314,2-39-88-24,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05fd,39.0,"Fri, 27 Apr 2018 16:28:35 GMT","Fri, 27 Apr 2018 19:47:20 GMT","Fri, 27 Apr 2018 19:26:02 GMT",9.67,2_39_90_26_2018-04-27 16:28:35.400244,2.0,CA-316,2-39-90-26,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05fe,39.0,"Fri, 27 Apr 2018 16:37:18 GMT","Sat, 28 Apr 2018 00:40:11 GMT","Fri, 27 Apr 2018 21:56:14 GMT",30.553,2_39_91_437_2018-04-27 16:37:18.422976,2.0,CA-317,2-39-91-437,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c05ff,39.0,"Fri, 27 Apr 2018 16:38:52 GMT","Fri, 27 Apr 2018 20:37:17 GMT","Fri, 27 Apr 2018 18:06:32 GMT",2.485,2_39_79_381_2018-04-27 16:38:51.959294,2.0,CA-490,2-39-79-381,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0600,39.0,"Fri, 27 Apr 2018 16:43:29 GMT","Sat, 28 Apr 2018 02:39:45 GMT","Fri, 27 Apr 2018 17:51:26 GMT",2.219,2_39_89_25_2018-04-27 16:43:29.490040,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0601,39.0,"Fri, 27 Apr 2018 16:47:18 GMT","Fri, 27 Apr 2018 18:11:50 GMT","Fri, 27 Apr 2018 18:11:41 GMT",5.606,2_39_79_376_2018-04-27 16:47:18.146526,2.0,CA-324,2-39-79-376,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0602,39.0,"Fri, 27 Apr 2018 16:51:19 GMT","Fri, 27 Apr 2018 23:50:42 GMT","Fri, 27 Apr 2018 19:06:52 GMT",5.805,2_39_90_440_2018-04-27 16:51:19.354387,2.0,CA-500,2-39-90-440,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0603,39.0,"Fri, 27 Apr 2018 16:56:15 GMT","Fri, 27 Apr 2018 22:14:39 GMT","Fri, 27 Apr 2018 21:38:18 GMT",11.729,2_39_78_360_2018-04-27 16:56:15.157137,2.0,CA-322,2-39-78-360,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0604,39.0,"Fri, 27 Apr 2018 17:03:53 GMT","Sat, 28 Apr 2018 02:13:09 GMT","Fri, 27 Apr 2018 19:25:56 GMT",11.831,2_39_92_442_2018-04-27 17:03:53.000602,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0605,39.0,"Fri, 27 Apr 2018 17:10:25 GMT","Sat, 28 Apr 2018 00:32:05 GMT","Fri, 27 Apr 2018 20:20:34 GMT",15.894,2_39_79_380_2018-04-27 17:10:24.546834,2.0,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0606,39.0,"Fri, 27 Apr 2018 17:19:02 GMT","Fri, 27 Apr 2018 23:09:55 GMT","Fri, 27 Apr 2018 21:14:50 GMT",9.823,2_39_78_364_2018-04-27 17:19:01.776708,2.0,CA-495,2-39-78-364,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0607,39.0,"Fri, 27 Apr 2018 17:26:41 GMT","Fri, 27 Apr 2018 19:47:41 GMT","Fri, 27 Apr 2018 18:11:45 GMT",1.832,2_39_92_436_2018-04-27 17:26:40.723495,2.0,CA-318,2-39-92-436,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0608,39.0,"Fri, 27 Apr 2018 17:32:30 GMT","Sat, 28 Apr 2018 01:17:34 GMT","Fri, 27 Apr 2018 21:57:18 GMT",21.669,2_39_95_444_2018-04-27 17:32:29.773901,2.0,CA-497,2-39-95-444,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0609,39.0,"Fri, 27 Apr 2018 18:17:36 GMT","Sat, 28 Apr 2018 00:29:23 GMT","Sat, 28 Apr 2018 00:30:23 GMT",1.759,2_39_78_362_2018-04-27 18:17:36.209565,2.0,CA-496,2-39-78-362,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060a,39.0,"Fri, 27 Apr 2018 18:18:21 GMT","Sat, 28 Apr 2018 04:03:54 GMT","Fri, 27 Apr 2018 23:57:03 GMT",2.531,2_39_88_438_2018-04-27 18:18:21.333966,2.0,CA-502,2-39-88-438,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060b,39.0,"Fri, 27 Apr 2018 18:32:36 GMT","Fri, 27 Apr 2018 23:41:31 GMT","Fri, 27 Apr 2018 20:06:34 GMT",2.848,2_39_78_363_2018-04-27 18:32:36.038417,2.0,CA-320,2-39-78-363,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060c,39.0,"Fri, 27 Apr 2018 19:59:49 GMT","Sat, 28 Apr 2018 00:16:08 GMT","Fri, 27 Apr 2018 22:31:26 GMT",13.871,2_39_139_28_2018-04-27 19:59:48.978622,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060d,39.0,"Fri, 27 Apr 2018 20:15:40 GMT","Fri, 27 Apr 2018 22:27:25 GMT","Fri, 27 Apr 2018 22:21:06 GMT",6.523,2_39_92_436_2018-04-27 20:15:40.252620,2.0,CA-318,2-39-92-436,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060e,39.0,"Fri, 27 Apr 2018 20:29:42 GMT","Sat, 28 Apr 2018 01:00:33 GMT","Fri, 27 Apr 2018 21:04:26 GMT",1.158,2_39_125_21_2018-04-27 20:29:41.830556,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c060f,39.0,"Fri, 27 Apr 2018 21:25:00 GMT","Fri, 27 Apr 2018 23:40:10 GMT","Fri, 27 Apr 2018 23:40:05 GMT",11.337,2_39_90_26_2018-04-27 21:24:59.677135,2.0,CA-316,2-39-90-26,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0610,39.0,"Fri, 27 Apr 2018 22:46:32 GMT","Sat, 28 Apr 2018 00:33:17 GMT","Sat, 28 Apr 2018 00:21:39 GMT",10.577,2_39_131_30_2018-04-27 22:46:32.341027,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0611,39.0,"Sat, 28 Apr 2018 00:14:16 GMT","Sat, 28 Apr 2018 04:29:49 GMT","Sat, 28 Apr 2018 04:29:47 GMT",12.49,2_39_79_381_2018-04-28 00:14:16.209245,2.0,CA-490,2-39-79-381,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0612,39.0,"Sat, 28 Apr 2018 00:26:33 GMT","Sat, 28 Apr 2018 18:10:27 GMT","Sat, 28 Apr 2018 04:57:21 GMT",15.432,2_39_79_379_2018-04-28 00:26:32.641529,2.0,CA-327,2-39-79-379,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0613,39.0,"Sat, 28 Apr 2018 00:34:19 GMT","Sat, 28 Apr 2018 02:44:22 GMT","Sat, 28 Apr 2018 02:44:19 GMT",13.31,2_39_124_22_2018-04-28 00:34:19.166123,2.0,CA-312,2-39-124-22,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0614,39.0,"Sat, 28 Apr 2018 00:54:21 GMT","Sat, 28 Apr 2018 02:59:28 GMT","Sat, 28 Apr 2018 02:16:57 GMT",4.254,2_39_92_436_2018-04-28 00:54:20.639506,2.0,CA-318,2-39-92-436,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0615,39.0,"Sat, 28 Apr 2018 01:31:06 GMT","Sat, 28 Apr 2018 04:21:52 GMT","Sat, 28 Apr 2018 04:20:01 GMT",13.191,2_39_79_377_2018-04-28 01:31:06.188165,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0616,39.0,"Sat, 28 Apr 2018 01:39:36 GMT","Sat, 28 Apr 2018 05:59:41 GMT","Sat, 28 Apr 2018 06:00:32 GMT",14.102,2_39_131_30_2018-04-28 01:39:35.976470,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0617,39.0,"Sat, 28 Apr 2018 01:45:55 GMT","Sat, 28 Apr 2018 03:01:11 GMT","Sat, 28 Apr 2018 03:01:06 GMT",4.002,2_39_139_28_2018-04-28 01:45:54.820735,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0618,39.0,"Sat, 28 Apr 2018 02:01:09 GMT","Sat, 28 Apr 2018 18:36:51 GMT","Sat, 28 Apr 2018 18:30:41 GMT",14.268,2_39_126_20_2018-04-28 02:01:09.080764,2.0,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc9153cf9af8b0dad3c0619,39.0,"Sat, 28 Apr 2018 03:15:17 GMT","Sat, 28 Apr 2018 04:40:01 GMT","Sat, 28 Apr 2018 04:39:29 GMT",4.229,2_39_92_442_2018-04-28 03:15:17.222958,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
